23.844,25.236,18.682,19.172,12.337,12.175,12.594,4,7.7795,5.7723,0,5.2953,5.3814,5.016,5.1225,13.297,8.8023,8.6023,13.298,12.007,11.846,19.548,21.615,18.906,17.127,20.84,20.461,24.865,24.49,30.248,34.363,37.292,36.558,39.808,41.731,42.012,17.723,21.121,19.898,23.386,22.856,28.472,30.974,34,34.092,36.879,38.334,39.728,29.742,34.54,38.976,44.048,47.777,51.257,53.756,28.126,32.022,37.224,41.924,44.029,47.955,52.538
24.181,23.146,20.321,17.058,13.931,11.022,14.45,6.0033,4.6043,10.807,5.2953,0,10.121,8.2073,5.3852,15.164,11.189,9.5603,16.125,14.155,12.907,21.77,23.383,20.057,20.416,23.669,24.187,28.538,28.653,34.508,38.788,41.806,41.28,44.583,46.532,46.837,13.954,17.533,15.447,19.003,18.054,23.601,25.79,28.895,28.862,31.699,33.077,34.505,30.385,35.513,40.166,45.379,48.925,52.856,55.397,25.515,29.16,34.132,38.685,41.173,44.543,49.035
27.601,30.232,21.638,24.25,15.8,17.123,15.82,8.7727,13.159,5.7585,5.3814,10.121,0,3.3526,6.8,16.444,5.8822,7.4887,9.0355,8.6163,9.683,15.447,17.821,15.824,18.427,22.48,20.925,25.207,24.048,29.454,33.171,35.878,34.706,37.792,39.631,39.85,23.104,26.488,25.23,28.737,28.086,33.673,35.874,39.012,38.893,41.781,43.049,44.539,33.136,37.584,41.766,46.648,50.502,53.535,55.972,33.273,37.224,42.47,47.197,49.193,53.259,57.855
28.757,30.137,23.296,24.042,17.102,17.141,17.27,9.0089,12.083,8.2462,5.016,8.2073,3.3526,0,3.7363,17.948,3.8053,4.3863,8.3522,7,7.1694,14.538,16.605,14.007,20.861,24.807,23.689,28.037,27.095,32.601,36.401,39.145,38.024,41.125,42.971,43.194,21.967,25.485,23.652,27.206,26.209,31.704,33.49,36.74,36.403,39.378,40.472,42.04,34.561,39.243,43.584,48.581,52.369,55.648,58.119,32.912,36.74,41.867,46.512,48.769,52.469,57.009
28.378,28.375,23.621,22.261,17.201,15.801,17.533,8.6163,9.8489,10.325,5.1225,5.3852,6.8,3.7363,0,18.247,5.8822,4.2426,10.817,8.7727,7.642,16.387,18.049,14.849,22.24,25.962,25.495,29.896,29.346,35.023,39.012,41.861,40.927,44.102,45.985,46.233,19.321,22.909,20.601,24.16,22.912,28.32,29.875,33.171,32.742,35.747,36.779,38.372,34.424,39.352,43.863,48.98,52.664,56.26,58.769,30.855,34.532,39.517,44.067,46.551,49.91,54.39
11.287,17.127,5.3852,12.701,1.3416,7.823,0.72111,9.6747,12.259,11.029,13.297,15.164,16.444,17.948,18.247,0,21.693,21.889,25.479,24.794,25.057,31.89,34.234,31.932,6.8029,8.8589,11.016,14.796,16.201,21.892,26.476,29.667,30.024,33.422,35.42,35.836,16.43,18.142,20.201,22.6,24,29.116,33.615,35.656,37.019,39.025,41.412,42.212,16.697,21.296,25.683,30.754,34.482,38.016,40.529,20.87,24.948,30.297,35.091,36.056,41.311,45.973
32.558,33.762,27.019,27.649,20.879,20.847,21.024,12.802,15.451,11.541,8.8023,11.189,5.8822,3.8053,5.8822,21.693,0,2.8636,4.9396,3.2062,3.821,10.826,12.814,10.239,24.247,28.265,26.807,31.083,29.843,35.145,38.72,41.327,39.964,42.942,44.721,44.903,25.141,28.712,26.482,30.041,28.737,34.085,35.342,38.72,38.076,41.16,41.98,43.665,38.338,42.98,47.28,52.241,56.053,59.237,61.692,36.43,40.192,45.248,49.84,52.225,55.725,60.224
32.361,32.617,27.271,26.504,20.939,20.004,21.19,12.474,14.081,12.625,8.6023,9.5603,7.4887,4.3863,4.2426,21.889,2.8636,0,7.225,4.8415,3.4059,12.265,13.825,10.617,25.185,29.087,28.071,32.423,31.458,36.924,40.66,43.356,42.132,45.177,46.991,47.194,23.4,27.001,24.423,27.964,26.456,31.699,32.72,36.139,35.391,38.504,39.245,40.959,38.321,43.143,47.571,52.627,56.371,59.786,62.273,35.071,38.716,43.658,48.171,50.724,53.961,58.407
36.605,38.488,30.662,32.394,24.813,25.469,24.852,17.229,20.327,14.67,13.298,16.125,9.0355,8.3522,10.817,25.479,4.9396,7.225,0,2.6,5.3852,6.4125,8.8295,7.5286,27.07,31.18,29.069,33.142,31.41,36.293,39.463,41.825,40.12,42.881,44.547,44.669,30.072,33.636,31.41,34.967,33.603,38.897,39.924,43.356,42.552,45.686,46.344,48.094,42.172,46.591,50.72,55.542,59.425,62.298,64.703,41.249,45.05,50.138,54.748,57.083,60.65,65.156
35.726,36.922,30.089,30.806,24.014,24.042,24.134,16.005,18.531,14.374,12.007,14.155,8.6163,7,8.7727,24.794,3.2062,4.8415,2.6,0,2.8284,7.6655,9.6083,7.2111,27.03,31.093,29.363,33.56,32.086,37.194,40.566,43.046,41.492,44.352,46.068,46.216,28.092,31.681,29.237,32.784,31.297,36.526,37.419,40.871,40.012,43.16,43.779,45.541,41.466,46.055,50.309,55.229,59.065,62.149,64.588,39.54,43.267,48.281,52.839,55.294,58.679,63.15
35.675,36.007,30.424,29.896,24.157,23.408,24.368,15.784,17.46,15.264,11.846,12.907,9.683,7.1694,7.642,25.057,3.821,3.4059,5.3852,2.8284,0,9.1586,10.5,7.2111,27.958,31.941,30.601,34.89,33.663,38.949,42.485,45.058,43.631,46.564,48.318,48.485,26.639,30.244,27.471,30.985,29.296,34.392,35.014,38.504,37.522,40.699,41.215,43.012,41.586,46.346,50.724,55.738,59.514,62.817,65.288,38.421,42.032,46.93,51.406,54.024,57.145,61.56
43.012,44.583,37.062,38.468,31.223,31.664,31.264,23.523,26.189,21.045,19.548,21.77,15.447,14.538,16.387,31.89,10.826,12.265,6.4125,7.6655,9.1586,0,2.7203,4.4407,33.296,37.417,35.062,39.004,37.013,41.57,44.406,46.545,44.566,47.096,48.633,48.696,35.663,39.262,36.617,40.138,38.442,43.485,43.842,47.378,46.19,49.415,49.695,51.574,48.582,52.977,57.07,61.852,65.752,68.523,70.906,47.202,50.914,55.9,60.431,62.936,66.225,70.665
45.275,46.404,39.459,40.285,33.517,33.615,33.593,25.612,27.898,23.496,21.615,23.383,17.821,16.605,18.049,34.234,12.814,13.825,8.8295,9.6083,10.5,2.7203,0,3.9598,35.865,39.981,37.712,41.681,39.72,44.29,47.119,49.244,47.242,49.745,51.266,51.321,37.132,40.737,37.843,41.323,39.446,44.323,44.33,47.902,46.528,49.781,49.877,51.81,50.931,55.403,59.548,64.369,68.254,71.097,73.492,48.895,52.528,57.428,61.892,64.523,67.6,71.988
42.742,43.191,37.254,37.086,31.108,30.616,31.262,22.888,24.636,21.582,18.906,20.057,15.824,14.007,14.849,31.932,10.239,10.617,7.5286,7.2111,7.2111,4.4407,3.9598,0,34.219,38.293,36.443,40.578,38.922,43.82,46.952,49.267,47.479,50.16,51.777,51.874,33.601,37.202,34.14,37.59,35.627,40.439,40.377,43.951,42.568,45.821,45.926,47.854,48.567,53.217,57.501,62.435,66.264,69.359,71.796,45.539,49.089,53.907,58.314,61.044,63.956,68.308
13.72,22.502,6.7882,18.984,8.0399,14.622,7.2443,14.44,18.385,12.706,17.127,20.416,18.427,20.861,22.24,6.8029,24.247,25.185,27.07,27.03,27.958,33.296,35.865,34.219,0,4.1231,4.219,8.2462,9.4,15.108,19.682,22.871,23.242,26.637,28.634,29.056,23.214,24.759,27,29.334,30.801,35.88,40.418,42.438,43.822,45.816,48.215,49.007,17.145,20.448,24.067,28.64,32.586,35.232,37.632,26.345,30.295,35.506,40.202,40.63,46.362,50.976
11.56,21.701,5.8549,19.251,10.2,16.322,9.5016,17.819,21.095,16.734,20.84,23.669,22.48,24.807,25.962,8.8589,28.265,29.087,31.18,31.093,31.941,37.417,39.981,38.293,4.1231,0,4.8166,6.6483,9.3038,14.172,18.73,21.911,22.847,26.163,28.123,28.594,24.411,25.401,28.284,30.224,32.076,36.835,41.725,43.456,45.124,46.884,49.474,50.102,13.775,16.575,20.016,24.528,28.482,31.118,33.526,25.516,29.264,34.271,38.828,38.84,44.883,49.424
16.313,26.038,10.018,22.951,12.259,18.838,11.463,18.184,22.454,15.447,20.461,24.187,20.925,23.689,25.495,11.016,26.807,28.071,29.069,29.363,30.601,35.062,37.712,36.443,4.219,4.8166,0,4.4045,5.2154,10.89,15.464,18.653,19.085,22.472,24.466,24.897,27.403,28.851,31.203,33.486,35.005,40.05,44.629,46.621,48.034,50.006,52.424,53.202,18.456,20.769,23.722,27.812,31.81,33.811,36.098,29.88,33.73,38.828,43.441,43.573,49.536,54.102
17.62,28.218,12.503,25.894,16.105,22.557,15.331,22.536,26.631,19.807,24.865,28.538,25.207,28.037,29.896,14.796,31.083,32.423,33.142,33.56,34.89,39.004,41.681,40.578,8.2462,6.6483,4.4045,0,3.6715,7.5313,12.081,15.264,16.264,19.549,21.498,21.976,30.893,32.016,34.748,36.802,38.55,43.407,48.201,50.02,51.605,53.437,55.973,56.651,18.248,19.412,21.594,25.135,29.116,30.548,32.725,32.002,35.654,40.537,44.993,44.715,50.954,55.429
20.755,30.974,14.989,28.123,17.418,24.013,16.619,22.693,27.312,19.042,24.49,28.653,24.048,27.095,29.346,16.201,29.843,31.458,31.41,32.086,33.663,37.013,39.72,38.922,9.4,9.3038,5.2154,3.6715,0,5.8822,10.358,13.52,13.871,17.257,19.251,19.682,32.61,34.06,36.4,38.701,40.2,45.264,49.814,51.831,53.218,55.213,57.612,58.405,21.825,23.082,25.175,28.541,32.499,33.621,35.71,34.801,38.567,43.566,48.101,47.991,54.127,58.642
24.958,35.714,20.026,33.395,23.146,29.714,22.352,28.561,33.188,24.698,30.248,34.508,29.454,32.601,35.023,21.892,35.145,36.924,36.293,37.194,38.949,41.57,44.29,43.82,15.108,14.172,10.89,7.5313,5.8822,0,4.6,7.8,8.8023,12.033,13.971,14.455,38.213,39.473,42.039,44.211,45.844,50.804,55.481,57.4,58.887,60.803,63.271,64.008,24.762,24.798,25.828,28.23,32.002,32.103,33.916,39.482,43.078,47.877,52.257,51.772,58.139,62.554
29.283,40.164,24.584,37.971,27.722,34.299,26.926,32.888,37.643,28.712,34.363,38.788,33.171,36.401,39.012,26.476,38.72,40.66,39.463,40.566,42.485,44.406,47.119,46.952,19.682,18.73,15.464,12.081,10.358,4.6,0,3.2,4.8166,7.6968,9.552,10.066,42.812,44.065,46.635,48.81,50.44,55.403,60.075,62,63.481,65.403,67.866,68.607,28.606,28.053,28.455,30.168,33.724,33.049,34.601,43.906,47.438,52.154,56.462,55.817,62.273,66.635
32.336,43.278,27.763,41.158,30.91,37.49,30.112,35.938,40.761,31.598,37.292,41.806,35.878,39.145,41.861,29.667,41.327,43.356,41.825,43.046,45.058,46.545,49.244,49.267,22.871,21.911,18.653,15.264,13.52,7.8,3.2,0,3.2249,4.9679,6.6242,7.1694,46.011,47.261,49.833,52.01,53.637,58.603,63.271,65.2,66.677,68.603,71.063,71.807,31.401,30.522,30.559,31.84,35.228,34.06,35.423,47.003,50.497,55.159,59.423,58.679,65.185,69.512
33.76,44.481,28.678,41.955,31.206,37.805,30.406,35.537,40.588,30.801,36.558,41.28,34.706,38.024,40.927,30.024,39.964,42.132,40.12,41.492,43.631,44.566,47.242,47.479,23.242,22.847,19.085,16.264,13.871,8.8023,4.8166,3.2249,0,3.4,5.4,5.8138,46.452,47.928,50.22,52.568,54.013,59.122,63.6,65.678,67,69.049,71.4,72.234,33.348,32.869,33.213,34.748,38.213,37.199,38.601,48.261,51.877,56.677,61.044,60.495,66.904,71.297
36.943,47.748,32.006,45.313,34.605,41.204,33.805,38.873,43.958,34.041,39.808,44.583,37.792,41.125,44.102,33.422,42.942,45.177,42.881,44.352,46.564,47.096,49.745,50.16,26.637,26.163,22.472,19.549,17.257,12.033,7.6968,4.9679,3.4,0,2,2.4331,49.849,51.307,53.618,55.958,57.413,62.516,67,69.074,70.4,72.447,74.8,75.632,36.268,35.486,35.499,36.643,39.944,38.484,39.703,51.512,55.087,59.835,64.156,63.506,69.969,74.327
38.833,49.677,33.971,47.291,36.605,43.204,35.805,40.84,45.943,35.961,41.731,46.532,39.631,42.971,45.985,35.42,44.721,46.991,44.547,46.068,48.318,48.633,51.266,51.777,28.634,28.123,24.466,21.498,19.251,13.971,9.552,6.6242,5.4,2,0,0.56569,51.847,53.295,55.618,57.952,59.412,64.512,69,71.072,72.4,74.445,76.8,77.631,38.024,37.084,36.924,37.857,41.06,39.357,40.472,53.433,56.986,61.704,66,65.295,71.787,76.125
39.341,50.168,34.438,47.746,37.014,43.611,36.214,41.166,46.293,36.24,42.012,46.837,39.85,43.194,46.233,35.836,44.903,47.194,44.669,46.216,48.485,48.696,51.321,51.874,29.056,28.594,24.897,21.976,19.682,14.455,10.066,7.1694,5.8138,2.4331,0.56569,0,52.265,53.736,56.029,58.382,59.821,64.936,69.403,71.491,72.801,74.86,77.202,78.043,38.565,37.643,37.49,38.419,41.617,39.896,41,53.928,57.491,62.219,66.523,65.83,72.316,76.659
18.139,11.261,18.83,6.7941,15.284,8.7476,16.08,14.931,9.9639,20.972,17.723,13.954,23.104,21.967,19.321,16.43,25.141,23.4,30.072,28.092,26.639,35.663,37.132,33.601,23.214,24.411,27.403,30.893,32.61,38.213,42.812,46.011,46.452,49.849,51.847,52.265,0,3.6056,3.8833,6.3246,7.6655,12.701,17.316,19.226,20.717,22.604,25.08,25.8,23.971,29.316,34.106,39.319,42.204,47.099,49.641,12.406,15.586,20.307,24.772,27.455,30.59,35.084
17.569,8.7658,19.609,6.3151,17.145,11.002,17.912,18.102,13.424,23.994,21.121,17.533,26.488,25.485,22.909,18.142,28.712,27.001,33.636,31.681,30.244,39.262,40.737,37.202,24.759,25.401,28.851,32.016,34.06,39.473,44.065,47.261,47.928,51.307,53.295,53.736,3.6056,0,4.9396,5,7.7666,11.541,16.887,18.159,20.192,21.609,24.405,24.834,22.917,28.133,32.84,37.952,40.6,45.71,48.224,9.1411,12.06,16.704,21.17,23.866,27.014,31.53
21.782,13.701,22.713,10.325,19.017,12.426,19.816,17.639,12.207,23.8,19.898,15.447,25.23,23.652,20.601,20.201,26.482,24.423,31.41,29.237,27.471,36.617,37.843,34.14,27,28.284,31.203,34.748,36.4,42.039,46.635,49.833,50.22,53.618,55.618,56.029,3.8833,4.9396,0,3.5609,3.8053,9.1214,13.454,15.505,16.858,18.838,21.234,22.015,27.44,32.734,37.489,42.653,45.396,50.425,52.953,13.852,16.26,20.319,24.405,27.564,29.854,34.17
22.544,13.038,24.482,11.303,21.503,15.037,22.293,20.97,15.649,27.097,23.386,19.003,28.737,27.206,24.16,22.6,30.041,27.964,34.967,32.784,30.985,40.138,41.323,37.59,29.334,30.224,33.486,36.802,38.701,44.211,48.81,52.01,52.568,55.958,57.952,58.382,6.3246,5,3.5609,0,3.4,6.6121,11.893,13.238,15.192,16.677,19.416,19.901,27.76,32.903,37.556,42.6,45.1,50.326,52.819,12.211,13.875,17.4,21.242,24.613,26.513,30.758
25.223,16.264,26.476,13.788,22.808,16.211,23.608,20.957,15.384,27.13,22.856,18.054,28.086,26.209,22.912,24,28.737,26.456,33.603,31.297,29.296,38.442,39.446,35.627,30.801,32.076,35.005,38.55,40.2,45.844,50.44,53.637,54.013,57.413,59.412,59.821,7.6655,7.7666,3.8053,3.4,0,5.6356,9.6519,11.771,13.055,15.065,17.429,18.227,30.679,35.899,40.6,45.697,48.285,53.445,55.952,15.606,17.205,20.463,24.053,27.612,29.027,33.104
28.909,18.707,31.093,17.854,27.984,21.44,28.778,26.583,21.019,32.757,28.472,23.601,33.673,31.704,28.32,29.116,34.085,31.699,38.897,36.526,34.392,43.485,44.323,40.439,35.88,36.835,40.05,43.407,45.264,50.804,55.403,58.603,59.122,62.516,64.512,64.936,12.701,11.541,9.1214,6.6121,5.6356,0,5.8412,6.6272,8.8566,10.072,12.912,13.297,33.833,38.825,43.363,48.273,50.524,55.914,58.363,16.901,17.16,18.984,21.668,25.664,25.819,29.501
34.434,24.49,36.102,23.16,32.402,25.803,33.202,29.736,24.108,35.824,30.974,25.79,35.874,33.49,29.875,33.615,35.342,32.72,39.924,37.419,35.014,43.842,44.33,40.377,40.418,41.725,44.629,48.201,49.814,55.481,60.075,63.271,63.6,67,69,69.403,17.316,16.887,13.454,11.893,9.6519,5.8412,0,3.6056,3.4059,5.9093,7.8,8.8295,39.534,44.582,49.152,54.088,56.362,61.742,64.195,22.74,22.843,24.154,26.249,30.432,29.62,32.802
35.416,24.923,37.719,24.466,34.498,27.921,35.296,32.508,26.881,38.652,34,28.895,39.012,36.74,33.171,35.656,38.72,36.139,43.356,40.871,38.504,47.378,47.902,43.951,42.438,43.456,46.621,50.02,51.831,57.4,62,65.2,65.678,69.074,71.072,71.491,19.226,18.159,15.505,13.238,11.771,6.6272,3.6056,0,3.4928,3.4525,6.5299,6.6753,40.149,45.022,49.462,54.256,56.311,61.808,64.215,22.674,22.127,22.645,24.166,28.445,26.987,29.896
37.698,27.554,39.49,26.488,35.805,29.206,36.605,32.995,27.379,39.05,34.092,28.862,38.893,36.403,32.742,37.019,38.076,35.391,42.552,40.012,37.522,46.19,46.528,42.568,43.822,45.124,48.034,51.605,53.218,58.887,63.481,66.677,67,70.4,72.4,72.801,20.717,20.192,16.858,15.192,13.055,8.8566,3.4059,3.4928,0,3.2802,4.4045,5.6462,42.688,47.676,52.197,57.075,59.249,64.687,67.119,25.577,25.318,26.071,27.659,31.936,30.416,33.218
38.856,28.302,41.158,27.918,37.853,31.264,38.652,35.576,29.945,41.687,36.879,31.699,41.781,39.378,35.747,39.025,41.16,38.504,45.686,43.16,40.699,49.415,49.781,45.821,45.816,46.884,50.006,53.437,55.213,60.803,65.403,68.603,69.049,72.447,74.445,74.86,22.604,21.609,18.838,16.677,15.065,10.072,5.9093,3.4525,3.2802,0,3.3941,3.2249,43.539,48.374,52.779,57.529,59.512,65.044,67.434,25.942,25.16,25.23,26.274,30.595,28.46,30.948
41.819,31.436,43.813,30.717,40.202,33.602,41.002,37.341,31.735,43.369,38.334,33.077,43.049,40.472,36.779,41.412,41.98,39.245,46.344,43.779,41.215,49.695,49.877,45.926,48.215,49.474,52.424,55.973,57.612,63.271,67.866,71.063,71.4,74.8,76.8,77.202,25.08,24.405,21.234,19.416,17.429,12.912,7.8,6.5299,4.4045,3.3941,0,2.1541,46.648,51.544,55.991,60.783,62.816,68.326,70.728,29.198,28.522,28.617,29.574,33.9,31.533,33.809
42.056,31.441,44.381,31.142,41.031,34.437,41.831,38.563,32.937,44.643,39.728,34.505,44.539,42.04,38.372,42.212,43.665,40.959,48.094,45.541,43.012,51.574,51.81,47.854,49.007,50.102,53.202,56.651,58.405,64.008,68.607,71.807,72.234,75.632,77.631,78.043,25.8,24.834,22.015,19.901,18.227,13.297,8.8295,6.6753,5.6462,3.2249,2.1541,0,46.684,51.477,55.847,60.554,62.466,68.029,70.402,28.986,28.013,27.72,28.365,32.689,29.993,32.088
6.2769,15.243,11.602,17.183,17.46,19.698,17.34,25.857,26.298,27.618,29.742,30.385,33.136,34.561,34.424,16.697,38.338,38.321,42.172,41.466,41.586,48.582,50.931,48.567,17.145,13.775,18.456,18.248,21.825,24.762,28.606,31.401,33.348,36.268,38.024,38.565,23.971,22.917,27.44,27.76,30.679,33.833,39.534,40.149,42.688,43.539,46.648,46.684,0,5.3814,10.198,15.467,18.699,23.221,25.778,18.085,20.601,24.497,28.382,27.313,33.919,38.158
11.602,20.125,15.966,22.522,22.204,24.974,21.979,30.742,31.53,31.933,34.54,35.513,37.584,39.243,39.352,21.296,42.98,43.143,46.591,46.055,46.346,52.977,55.403,53.217,20.448,16.575,20.769,19.412,23.082,24.798,28.053,30.522,32.869,35.486,37.084,37.643,29.316,28.133,32.734,32.903,35.899,38.825,44.582,45.022,47.676,48.374,51.544,51.477,5.3814,0,4.8166,10.09,13.424,17.839,20.396,22.579,24.562,27.801,31.186,29.444,36.249,40.192
16.401,24.662,20.303,27.312,26.666,29.732,26.383,35.247,36.255,36.054,38.976,40.166,41.766,43.584,43.863,25.683,47.28,47.571,50.72,50.309,50.724,57.07,59.548,57.501,24.067,20.016,23.722,21.594,25.175,25.828,28.455,30.559,33.213,35.499,36.924,37.49,34.106,32.84,37.489,37.556,40.6,43.363,49.152,49.462,52.197,52.779,55.991,55.847,10.198,4.8166,0,5.2802,8.8023,13.023,15.579,26.866,28.489,31.232,34.201,31.981,38.828,42.485
21.681,29.624,25.369,32.528,31.78,35.002,31.462,40.371,41.51,40.907,44.048,45.379,46.648,48.581,48.98,30.754,52.241,52.627,55.542,55.229,55.738,61.852,64.369,62.435,28.64,24.528,27.812,25.135,28.541,28.23,30.168,31.84,34.748,36.643,37.857,38.419,39.319,37.952,42.653,42.6,45.697,48.273,54.088,54.256,57.075,57.529,60.783,60.554,15.467,10.09,5.2802,0,4,7.7795,10.325,31.589,32.869,35.123,37.658,35.009,41.8,45.128
24.974,32.062,29.1,35.447,35.468,38.382,35.183,44.048,44.952,44.772,47.777,48.925,50.502,52.369,52.664,34.482,56.053,56.371,59.425,59.065,59.514,65.752,68.254,66.264,32.586,28.482,31.81,29.116,32.499,32.002,33.724,35.228,38.213,39.944,41.06,41.617,42.204,40.6,45.396,45.1,48.285,50.524,56.362,56.311,59.249,59.512,62.816,62.466,18.699,13.424,8.8023,4,0,5.7723,7.9624,33.673,34.531,36.244,38.332,35.328,41.991,45.004
29.397,37.321,32.659,40.307,39.107,42.643,38.732,47.683,49.093,47.777,51.257,52.856,53.535,55.648,56.26,38.016,59.237,59.786,62.298,62.149,62.817,68.523,71.097,69.359,35.232,31.118,33.811,30.548,33.621,32.103,33.049,34.06,37.199,38.484,39.357,39.896,47.099,45.71,50.425,50.326,53.445,55.914,61.742,61.808,64.687,65.044,68.326,68.029,23.221,17.839,13.023,7.7795,5.7723,0,2.5612,39.137,40.165,41.995,44.103,41.071,47.707,50.64
31.958,39.802,35.18,42.851,41.629,45.202,41.247,50.2,51.647,50.214,53.756,55.397,55.972,58.119,58.769,40.529,61.692,62.273,64.703,64.588,65.288,70.906,73.492,71.796,37.632,33.526,36.098,32.725,35.71,33.916,34.601,35.423,38.601,39.703,40.472,41,49.641,48.224,52.953,52.819,55.952,58.363,64.195,64.215,67.119,67.434,70.728,70.402,25.778,20.396,15.579,10.325,7.9624,2.5612,0,41.554,42.488,44.171,46.135,42.989,49.556,52.353
14.765,3.8471,19.864,9.0554,20.373,16.225,20.961,24.509,21.016,29.624,28.126,25.515,33.273,32.912,30.855,20.87,36.43,35.071,41.249,39.54,38.421,47.202,48.895,45.539,26.345,25.516,29.88,32.002,34.801,39.482,43.906,47.003,48.261,51.512,53.433,53.928,12.406,9.1411,13.852,12.211,15.606,16.901,22.74,22.674,25.577,25.942,29.198,28.986,18.085,22.579,26.866,31.589,33.673,39.137,41.554,0,4.1037,9.4847,14.301,15.921,20.518,25.187
